address,bedroom,toilet,investor,acreage,price,lat,long,distance
Đan Phượng,2.0,2.0,công ty cp bất động sản hải phát,63.0,18.8,21.074520111084,105.700225830078,16.614873453230885
Thanh Xuân,2.0,2.0,công ty cp xây dựng số 1 hà nội,81.0,39.5,21.006311416626,105.807479858398,5.3104731120532
Hai Bà Trưng,2.0,2.0,tập đoàn vingroup,132.0,84.0909090909091,21.0115528106689,105.849258422852,1.958989006410257
Thanh Xuân,3.0,2.0,công ty cp đại việt trí tuệ,105.0,47.6,20.9985160827637,105.803161621094,6.1414077199420625
Hai Bà Trưng,4.0,2.0,tập đoàn vingroup,160.0,60.6,20.9947910308838,105.86784362793,4.116973104094031
Thanh Trì,5.0,4.0,công ty cp đầu tư xây dựng và kinh doanh nhà hà nội số 35,177.6,36.03603603603604,20.9830657913036,105.808694839477,6.836796627535541
Nam Từ Liêm,2.0,2.0,công ty cp đầu tư xây dựng nhs,57.3,15.7,21.0528793334961,105.733505249023,12.648100083643302
Cầu Giấy,2.0,2.0,tổng công ty đầu tư và phát triển nhà hà nội (handico),80.36,43.0,21.0295677185059,105.791877746582,6.2992932145981
Nam Từ Liêm,2.0,1.0,công ty cổ phần tập đoàn flc,52.0,27.5,20.9914360046387,105.756065368652,10.853805571421963
Hai Bà Trưng,2.0,2.0,other,77.0,29.2,21.0113620758057,105.850616455078,1.960838467729755
Thanh Xuân,3.0,2.0,công ty cp đầu tư dịch vụ tài chính hoàng huy,111.0,26.8,20.9934864044189,105.806907653809,6.162561803454835
Ba Đình,3.0,2.0,other,126.0,73.8,21.0288105010986,105.82356262207,3.006703647016517
Hai Bà Trưng,3.0,3.0,other,188.0,29.2,21.0113620758057,105.850616455078,1.960838467729755
Đông Anh,2.0,2.0,công ty cp eurowindow holding,63.1,29.2,21.0823497772217,105.871757507324,6.278360936265334
Hai Bà Trưng,2.0,2.0,other,116.0,90.5,21.0113620758057,105.850616455078,1.960838467729755
Hà Đông,2.0,2.0,công ty cp đầu tư và xây dựng xuân mai,50.0,23.4,20.9597759246826,105.741882324219,13.833011995863927
Thanh Trì,2.0,2.0,công ty tnhh bất động sản và xây dựng việt hưng,75.0,30.7,20.9842433929443,105.808448791504,6.756842828368372
Nam Từ Liêm,3.0,2.0,tổng công ty viglacera,117.0,35.9,21.0026988983154,105.792427062988,6.889574547644049
Hai Bà Trưng,4.0,4.0,tổng công ty cp thương mại xây dựng,189.0,55.6,20.9959945678711,105.861267089844,3.773342924231444
Nam Từ Liêm,2.0,2.0,tập đoàn vingroup,87.0,33.3,21.0365676879883,105.760482788086,9.598783261808332
Bắc Từ Liêm,2.0,2.0,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,78.0,29.5,21.0442333221436,105.767318725586,9.013486532295556
Hoàng Mai,3.0,2.0,công ty cp xây dựng và kỹ thuật việt nam ,114.0,22.8,20.9894237518311,105.866561889648,4.629809915989537
Hai Bà Trưng,1.0,1.0,other,62.0,93.5,21.0113620758057,105.850616455078,1.960838467729755
Thanh Xuân,3.0,2.0,công ty cp hoa anh đào,113.0,38.93805309734513,21.0002918243408,105.816009521484,4.950943717808423
Nam Từ Liêm,3.0,2.0,tổng công ty viglacera,108.8,30.330882352941178,21.0026988983154,105.792427062988,6.889574547644049
Ba Đình,2.0,2.0,other,91.0,46.2,21.0349161,105.8253805,2.896522993251975
Nam Từ Liêm,2.0,1.0,công ty cổ phần tập đoàn flc,50.0,26.0,20.9914360046387,105.756065368652,10.853805571421963
Hoàng Mai,2.0,2.0,other,66.0,22.7,20.9911763142498,105.864617559661,4.382851239082037
Nam Từ Liêm,2.0,2.0,công ty cổ phần tập đoàn flc,52.0,27.7,20.991436004638672,105.75606536865234,10.853805571838063
Nam Từ Liêm,2.0,2.0,tổng công ty viglacera,87.0,34.5,21.0026988983154,105.792427062988,6.889574547644049
Hoàng Mai,2.0,2.0,other,65.0,27.7,20.9565887451172,105.844886779785,8.087054427552438
Thanh Trì,3.0,2.0,công ty cp đầu tư xây dựng và kinh doanh nhà hà nội số 35,93.7,29.2,20.97120475769043,105.80105590820312,8.355519436312598
Hoàng Mai,3.0,2.0,công ty tnhh mtv đầu tư phương đông,85.0,27.6,20.9587688446045,105.846313476563,7.832007786510874
Thanh Trì,3.0,2.0,công ty tnhh bất động sản và xây dựng việt hưng,100.8,27.3,20.9830989837646,105.808166503906,6.870734132046855
Hoàng Mai,2.0,2.0,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,62.0,30.6,20.9795379638672,105.841613769531,5.608889650744738
Thanh Trì,3.0,2.0,công ty cp đầu tư xây dựng và kinh doanh nhà hà nội số 35,93.7,34.2,20.9712047576904,105.801055908203,8.355519436312598
Bắc Từ Liêm,3.0,2.0,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,140.0,29.2,21.0442333221436,105.767318725586,9.013486532295556
Nam Từ Liêm,2.0,1.0,công ty cổ phần tập đoàn flc,52.0,25.0,20.9914360046387,105.756065368652,10.853805571421963
Hai Bà Trưng,3.0,2.0,công ty cp tập đoàn sunshine,93.0,35.5,20.9966850280762,105.873847961426,4.215721522818806
Gia Lâm,1.0,1.0,tập đoàn vingroup,32.3,38.1,21.0017414093018,105.94214630127,9.793317406981725
Nam Từ Liêm,3.0,2.0,tổng công ty viglacera,111.9,32.2,21.0026988983154,105.792427062988,6.889574547644049
Thanh Xuân,3.0,2.0,other,95.0,21.1,20.993579864502,105.798210144043,6.875766822774979
Nam Từ Liêm,2.0,2.0,other,81.5,24.5,20.9952507019043,105.784408569336,8.005454124607072
Nam Từ Liêm,4.0,3.0,tổng công ty viglacera,173.0,29.2,21.0026988983154,105.792427062988,6.889574547644049
Nam Từ Liêm,4.0,3.0,tổng công ty viglacera,162.0,37.0,21.00526298514429,105.77972412109345,8.006528883888313
Nam Từ Liêm,3.0,2.0,tổng công ty viglacera,120.0,35.0,21.0026988983154,105.792427062988,6.889574547644049
Thanh Xuân,3.0,2.0,công ty cp hoa anh đào,124.0,34.7,21.0002918243408,105.816009521484,4.950943717808423
Thanh Xuân,2.0,2.0,công ty cp đầu tư và phát triển đô thị long giang,72.0,40.3,20.9991188049316,105.808441162109,5.651825644453078
Thanh Xuân,3.0,2.0,công ty cp đầu tư dịch vụ tài chính hoàng huy,111.0,27.0,20.9934864044189,105.806907653809,6.162561803454835
Đống Đa,2.0,2.0,công ty cp đầu tư hạ tầng và công trình kiến trúc hà nội,80.0,71.2,21.0204162597656,105.807243347168,4.796102288302432
Hai Bà Trưng,2.0,2.0,tập đoàn vingroup,69.7,29.2,20.9943332672119,105.867561340332,4.152857196946919
Cầu Giấy,2.0,2.0,tổng công ty đầu tư và phát triển nhà hà nội (handico),80.36,29.2,21.0295677185059,105.791877746582,6.2992932145981
Thanh Trì,3.0,2.0,công ty tnhh bất động sản và xây dựng việt hưng,93.0,31.7,20.9842433929443,105.808448791504,6.756842828368372
Thanh Xuân,2.0,2.0,tập đoàn vingroup,112.0,38.8,21.0026664733887,105.8154296875,4.833123138746105
Tây Hồ,3.0,2.0,công ty cp tập đoàn sunshine,125.0,29.2,21.0786514282227,105.802612304688,7.58582415282981
Hai Bà Trưng,2.0,2.0,công ty cp nông sản agrexim,95.0,33.7,21.00026512146,105.869934082031,3.665337018194683
Long Biên,3.0,2.0,tổng công ty 319 - bộ quốc phòng,102.0,48.0,21.0371780395508,105.873069763184,2.327886063007043
Hai Bà Trưng,3.0,3.0,công ty cp nông sản agrexim,140.0,35.7,21.00026512146,105.869934082031,3.665337018194683
Bắc Từ Liêm,2.0,2.0,other,67.0,29.2,21.091049543878842,105.78462600707962,9.878996531611277
Nam Từ Liêm,3.0,2.0,công ty cp đầu tư hạ tầng và công trình kiến trúc hà nội,70.0,28.1,21.035062789917,105.749664306641,10.706829559111632
Thanh Xuân,3.0,2.0,công ty cp đầu tư dịch vụ tài chính hoàng huy,111.0,27.0,20.9934864044189,105.806907653809,6.162561803454835
Nam Từ Liêm,2.0,2.0,công ty cp tid,138.0,24.6,21.0300445556641,105.776626586914,7.884519625473456
Nam Từ Liêm,2.0,1.0,tập đoàn vingroup,70.0,29.2,21.0065746307373,105.745048522949,11.438370630596184
Nam Từ Liêm,2.0,2.0,tập đoàn vingroup,75.0,29.2,21.0065746307373,105.745048522949,11.438370630596184
Hoàng Mai,3.0,2.0,công ty cp xây dựng số 2 - vinaconex2,73.6,21.1,20.9732913970947,105.820007324219,7.050216790986245
Bắc Từ Liêm,3.0,2.0,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,112.0,33.9,21.0442333221436,105.767318725586,9.013486532295556
Tây Hồ,3.0,2.0,công ty cp phát triển tài trợ  địa ốc r.c,102.0,53.4,21.0685367584229,105.802764892578,6.795305785267072
Thanh Xuân,3.0,2.0,other,111.8,42.0,20.9989471435547,105.804176330566,6.026986673800367
Cầu Giấy,3.0,2.0,công ty đầu tư xây dựng số 2 hà nội,102.8,43.8,21.0322113037109,105.799697875977,5.498706753728055
Nam Từ Liêm,2.0,2.0,công ty cp tid,144.0,25.694444444444443,21.0300445556641,105.776626586914,7.884519625473456
Nam Từ Liêm,1.0,1.0,công ty cp tid,74.0,28.4,21.0300445556641,105.776626586914,7.884519625473456
Nam Từ Liêm,2.0,2.0,tập đoàn vingroup,78.0,37.2,21.0365676879883,105.760482788086,9.598783261808332
Tây Hồ,4.0,3.0,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,195.0,35.4,21.0801429748535,105.813690185547,6.986222237104912
Thanh Xuân,2.0,1.0,other,60.0,30.0,21.0058813,105.7973244,6.279413860371829
Nam Từ Liêm,4.0,3.0,tập đoàn vingroup,130.0,44.6,21.011882781982422,105.78644561767578,7.119945366479432
Hai Bà Trưng,2.0,2.0,tập đoàn sun group,85.0,65.9,21.0116748809814,105.862678527832,2.1887284705479577
Tây Hồ,4.0,2.0,công ty cp tập đoàn sunshine,160.0,29.2,21.083890914917,105.808479309082,7.641969096672304
Nam Từ Liêm,2.0,2.0,tập đoàn vingroup,69.0,39.1,21.011882781982422,105.78644561767578,7.119945366479432
Hai Bà Trưng,2.0,2.0,công ty cp nông sản agrexim,70.0,33.6,21.00026512146,105.869934082031,3.665337018194683
Hà Đông,2.0,2.0,công ty cp bất động sản hải phát,75.0,22.5,20.9760246276855,105.761596679688,11.129799153576387
Hai Bà Trưng,2.0,2.0,công ty cp nông sản agrexim,95.0,35.8,21.00026512146,105.869934082031,3.665337018194683
Hoàng Mai,3.0,2.0,other,96.0,30.1,20.9837379455566,105.8515625,5.02702855862451
Nam Từ Liêm,3.0,2.0,công ty cp đầu tư xây dựng hạ tầng và giao thông,105.0,23.8,20.9906978607178,105.787773132324,7.957105580180769
Long Biên,2.0,2.0,công ty cp đầu tư xây dựng số 9 hà nội,63.0,29.2,21.0359783172607,105.906295776367,5.644863122236598
Hai Bà Trưng,3.0,2.0,tập đoàn sun group,127.0,63.0,21.0116748809814,105.862678527832,2.1887284705479577
Nam Từ Liêm,5.0,4.0,tập đoàn keangnam enterprise,490.0,50.0,21.0168495178223,105.783973693848,7.245427851900235
Hà Đông,3.0,2.0,công ty cp tập đoàn nam cường hà nội,99.69,36.6,20.9830436706543,105.757339477539,11.128207460763427
Thanh Xuân,2.0,2.0,tập đoàn vingroup,102.0,39.2,21.0026664733887,105.8154296875,4.833123138746105
Nam Từ Liêm,3.0,2.0,tập đoàn keangnam enterprise,118.0,39.83050847457627,21.0168495178223,105.783973693848,7.245427851900235
Nam Từ Liêm,3.0,2.0,tập đoàn vingroup,104.0,54.3,21.0201683044434,105.780754089355,7.517797681371625
Long Biên,3.0,2.0,other,86.0,26.5,21.04097557067871,105.91366577148438,6.4959317549714966
Tây Hồ,2.0,1.0,tân hoàng minh group,55.0,40.0,21.069709777832,105.811210632324,6.248866805510911
Tây Hồ,3.0,2.0,tân hoàng minh group,146.0,58.2,21.0648994445801,105.827049255371,4.8020778810573805
Hà Đông,2.0,2.0,other,92.0,43.5,20.9673748016357,105.754013061523,12.31459858736027
Hà Đông,3.0,3.0,other,134.0,18.65671641791045,20.9753150939941,105.78067779541,9.553822549713562
Cầu Giấy,3.0,3.0,tân hoàng minh group,176.0,116.5,21.0366611480713,105.798049926758,5.7231689528443255
Tây Hồ,3.0,3.0,tân hoàng minh group,111.0,66.7,21.0648994445801,105.827049255371,4.8020778810573805
Hai Bà Trưng,2.0,2.0,công ty cp nông sản agrexim,70.0,32.9,21.00026512145996,105.86993408203125,3.665337016962528
Cầu Giấy,2.0,1.0,other,65.0,30.76923076923077,21.0352897644043,105.791854858398,6.341254132566078
Hà Đông,2.0,2.0,other,92.0,43.5,20.9673748016357,105.754013061523,12.31459858736027
Nam Từ Liêm,4.0,3.0,tổng công ty viglacera,169.0,29.2,21.0026988983154,105.792427062988,6.889574547644049
Gia Lâm,2.0,1.0,tập đoàn vingroup,55.0,29.1,21.0024147033691,105.964111328125,11.966388708428243
Thanh Trì,3.0,2.0,other,106.0,29.2,20.938102722168,105.852249145508,10.106098771913514
Nam Từ Liêm,6.0,6.0,tập đoàn keangnam enterprise,688.0,39.0,21.0168495178223,105.783973693848,7.245427851900235
Thanh Trì,2.0,1.0,công ty cp đầu tư xây dựng và kinh doanh nhà hà nội số 35,67.0,35.1,20.9712047576904,105.801055908203,8.355519436312598
Gia Lâm,1.0,1.0,tập đoàn vingroup,46.0,28.3,21.0024147033691,105.964111328125,11.966388708428243
Hai Bà Trưng,2.0,2.0,công ty cp nông sản agrexim,70.0,34.3,21.00026512146,105.869934082031,3.665337018194683
Tây Hồ,3.0,3.0,công ty cp tập đoàn sunshine,99.81,29.2,21.0786514282227,105.802612304688,7.58582415282981
Nam Từ Liêm,3.0,2.0,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,83.0,28.3,21.0309085845947,105.777183532715,7.8288078481254155
Long Biên,2.0,2.0,công ty cp đầu tư xây dựng số 9 hà nội,65.0,29.2,21.0359783172607,105.906295776367,5.644863122236598
Nam Từ Liêm,2.0,1.0,tập đoàn vingroup,54.0,37.0,20.998708724975586,105.75151062011719,11.018843848898586
Nam Từ Liêm,2.0,1.0,tập đoàn vingroup,43.0,34.9,21.006574630737305,105.74504852294922,11.438370630596184
Hà Đông,3.0,2.0,công ty cp đầu tư hải phát,104.0,29.2,20.9736671447754,105.758712768555,11.523180813394214
Cầu Giấy,2.0,2.0,công ty cp đầu tư bất động sản toàn cầu (gp invest),87.0,29.2,21.0404415130615,105.780715942383,7.568369967492674
Hoàng Mai,2.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị hud,57.6,28.6,20.9646949768066,105.825103759766,7.69221518934016
Hai Bà Trưng,2.0,2.0,tập đoàn vingroup,76.6,43.1,20.9943332672119,105.867561340332,4.152857196946919
Thanh Xuân,2.0,2.0,công ty cp đầu tư và phát triển đô thị long giang,70.0,41.4,20.9991188049316,105.808441162109,5.651825644453078
Tây Hồ,2.0,2.0,công ty cp xây dựng và thương mại bắc hà,83.0,42.8,21.0530242919922,105.798637390137,6.207575446891628
Hoàng Mai,2.0,2.0,other,70.0,23.4,20.958904266357422,105.83818054199219,7.931365402330603
Nam Từ Liêm,3.0,2.0,tập đoàn vingroup,75.6,44.9,20.9987087249756,105.751510620117,11.018843848898586
Thanh Xuân,2.0,2.0,other,84.4,29.2,21.0061817169189,105.806427001953,5.41382448337476
Tây Hồ,2.0,1.0,công ty cp tập đoàn sunshine,67.16,38.7,21.0786514282227,105.802612304688,7.58582415282981
Hà Đông,2.0,2.0,công ty cp tập đoàn nam cường hà nội,74.0,32.4,20.9830436706543,105.757339477539,11.128207460763427
Thanh Xuân,2.0,1.0,other,60.0,30.8,21.0058813,105.7973244,6.279413860371829
Thanh Xuân,2.0,2.0,tập đoàn vingroup,109.0,39.4,21.0026664733887,105.8154296875,4.833123138746105
Hoàng Mai,2.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị hud,68.0,26.0,20.9626617431641,105.821266174316,8.055206873745295
Cầu Giấy,3.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,107.0,36.0,21.0462970733643,105.799423217773,5.845100692258103
Bắc Từ Liêm,3.0,2.0,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,82.0,41.5,21.0495662689209,105.778594970703,8.016016166896572
Bắc Từ Liêm,3.0,2.0,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,138.0,29.0,21.0442333221436,105.767318725586,9.013486532295556
Thanh Trì,2.0,2.0,other,70.0,22.857142857142858,20.938102722168,105.852249145508,10.106098771913514
Thanh Xuân,3.0,2.0,tập đoàn vingroup,133.0,38.0,21.0026664733887,105.8154296875,4.833123138746105
Cầu Giấy,2.0,2.0,tổng công ty đầu tư và phát triển nhà hà nội (handico),80.36,43.55400696864112,21.0295677185059,105.791877746582,6.2992932145981
Ba Đình,1.0,2.0,tập đoàn vingroup,55.0,70.9,21.0332698822021,105.816703796387,3.75112517180864
Cầu Giấy,2.0,1.0,tổng công ty đầu tư và phát triển nhà hà nội (handico),65.2,25.8,21.0141487121582,105.788726806641,6.826703093600147
Nam Từ Liêm,2.0,2.0,other,64.0,29.2,20.9992771148682,105.73811340332,12.33492902005939
Long Biên,1.0,1.0,other,35.0,17.1,21.0468238,105.8717343,2.824777096831022
Nam Từ Liêm,2.0,2.0,other,64.0,29.2,20.9992771148682,105.73811340332,12.33492902005939
Nam Từ Liêm,1.0,1.0,other,28.3,29.2,20.9992771148682,105.73811340332,12.33492902005939
Nam Từ Liêm,3.0,2.0,tổng công ty viglacera,108.8,30.330882352941178,21.0026988983154,105.792427062988,6.889574547644049
Nam Từ Liêm,2.0,2.0,other,64.0,29.2,20.9992771148682,105.73811340332,12.33492902005939
Thanh Xuân,3.0,2.0,công ty cp hoa anh đào,112.0,28.6,21.0002918243408,105.816009521484,4.950943717808423
Bắc Từ Liêm,3.0,2.0,công ty tnhh phát triển khu đô thị nam thăng long,145.0,43.3,21.082292556762695,105.79182434082031,8.664355342017256
Hà Đông,2.0,2.0,tập đoàn mường thanh,65.0,13.5,20.9397029876709,105.787254333496,12.022867911538416
Hà Đông,2.0,2.0,công ty cp đầu tư văn phú - invest,70.0,22.9,20.9743461608887,105.754165649414,11.88673410860515
Cầu Giấy,3.0,2.0,other,119.0,32.773109243697476,21.04099,105.790054,6.626445304769904
Tây Hồ,4.0,2.0,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,148.0,33.8,21.0801429748535,105.813690185547,6.986222237104912
Tây Hồ,2.0,2.0,công ty cp đầu tư xây dựng phát triển nhà số 7 hà nội ,85.0,44.7,21.0555438995361,105.805130004883,5.746714467022939
Thanh Xuân,3.0,2.0,công ty cp hoa anh đào,125.0,40.0,21.0002918243408,105.816009521484,4.950943717808423
Hai Bà Trưng,2.0,2.0,công ty cp terra gold việt nam,82.0,40.2,20.9984378814697,105.866737365723,3.698523392708745
Hai Bà Trưng,3.0,2.0,tập đoàn sun group,114.0,73.7,21.011675,105.86268,2.1887907972885072
Nam Từ Liêm,3.0,2.0,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,83.06,30.7,21.0309085845947,105.777183532715,7.8288078481254155
Cầu Giấy,2.0,1.0,tổng công ty đầu tư và phát triển nhà hà nội (handico),46.0,33.7,21.0141487121582,105.788726806641,6.826703093600147
Hoàng Mai,2.0,2.0,other,70.0,25.7,20.9565887451172,105.844886779785,8.087054427552438
Hai Bà Trưng,22.0,2.0,tập đoàn vingroup,3.8,263.15789473684214,20.9943332672119,105.867561340332,4.152857196946919
Hà Đông,2.0,2.0,công ty cp đầu tư văn phú - invest,72.0,22.9,20.9582824707031,105.767196655273,11.847801815719434
Tây Hồ,3.0,3.0,tân hoàng minh group,146.0,99.3,21.0658321380615,105.826507568359,4.919739016833054
Cầu Giấy,3.0,2.0,tân hoàng minh group,90.0,46.7,21.0058059692383,105.794372558594,6.563943634959252
Hà Đông,2.0,2.0,doanh nghiệp tư nhân xây dựng số 1 tỉnh điện biên,67.7,29.2,20.9624671936035,105.792366027832,9.681213423855864
Hoàng Mai,2.0,2.0,doanh nghiệp tư nhân xây dựng số 1 tỉnh điện biên,67.04,19.8,20.9635982513428,105.828033447266,7.699926912585416
Hoàng Mai,3.0,2.0,other,96.0,29.2,20.9764128723003,105.810063362121,7.319279294470591
Đan Phượng,2.0,2.0,công ty cp bất động sản hải phát,60.0,29.2,21.074520111084,105.700225830078,16.614873453230885
Thanh Xuân,3.0,2.0,tập đoàn vingroup,145.0,34.5,21.0026664733887,105.8154296875,4.833123138746105
Long Biên,2.0,2.0,tập đoàn vingroup,72.6,49.6,21.0461521148682,105.915649414063,6.836687285820978
Bắc Từ Liêm,2.0,2.0,công ty cp tập đoàn nam cường hà nội,89.0,29.8,21.0503730773926,105.784843444824,7.4249332103143235
Long Biên,3.0,2.0,tập đoàn vingroup,91.7,49.1,21.0461521148682,105.915649414063,6.836687285820978
Nam Từ Liêm,2.0,2.0,other,58.0,29.2,21.015047586439902,105.7607170218052,9.660662431822317
Bắc Từ Liêm,2.0,2.0,công ty cp tập đoàn sunshine,86.0,40.7,21.0914440155029,105.784721374512,9.902749906510445
Bắc Từ Liêm,3.0,2.0,công ty cp tập đoàn sunshine,104.0,41.3,21.0914440155029,105.784721374512,9.902749906510445
Bắc Từ Liêm,3.0,2.0,công ty cp tập đoàn sunshine,98.4,39.1,21.0914440155029,105.784721374512,9.902749906510445
Bắc Từ Liêm,3.0,2.0,công ty cp tập đoàn sunshine,115.0,38.7,21.0919170379639,105.785003662109,9.919088412159452
Hoàng Mai,2.0,2.0,công ty tnhh mtv đầu tư phương đông,57.0,24.6,20.9587688446045,105.846313476563,7.832007786510874
Nam Từ Liêm,2.0,2.0,công ty cp đầu tư xây dựng nhs,59.0,20.7,21.0553760528564,105.730712890625,12.991954175200735
Bắc Từ Liêm,3.0,2.0,other,98.0,28.6,21.066650390625,105.798034667969,7.048896812793149
Thanh Trì,2.0,1.0,xí nghiệp xây dựng tư nhân số 1 lai châu,60.0,29.2,20.9575748443604,105.806900024414,9.245475640381146
Hai Bà Trưng,2.0,2.0,tổng công ty cp thương mại xây dựng,77.0,29.2,20.9959945678711,105.861267089844,3.773342924231444
Hà Đông,3.0,2.0,other,83.0,25.3,20.96728515625,105.778175354004,10.329036586863694
Bắc Từ Liêm,2.0,2.0,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,78.0,30.8,21.0442333221436,105.767318725586,9.013486532295556
Tây Hồ,2.0,2.0,tân hoàng minh group,88.0,68.2,21.0658321380615,105.826507568359,4.919739016833054
Hà Đông,2.0,2.0,công ty cp đầu tư và xây dựng xuân mai,71.0,17.6,20.9846420288086,105.774719238281,9.46535495033188
Hoàng Mai,2.0,2.0,công ty cp eco land,67.0,28.4,20.9730930328369,105.838371276855,6.382239122440024
Hoàng Mai,3.0,2.0,công ty cp eco land,97.0,23.2,20.9730930328369,105.838371276855,6.382239122440024
Bắc Từ Liêm,3.0,2.0,tổng công ty xây dựng hà nội,100.0,29.2,21.0637378692627,105.79704284668,6.945773083251927
Nam Từ Liêm,2.0,2.0,công ty cp đầu tư hải đăng,67.0,32.8,21.035120010376,105.767433166504,8.865717652910797
Tây Hồ,3.0,2.0,công ty cp tập đoàn sunshine,83.0,41.0,21.0786514282227,105.802612304688,7.58582415282981
Tây Hồ,2.0,2.0,other,80.0,30.0,21.0833492279053,105.810729980469,7.455282736704556
Hoàng Mai,2.0,2.0,công ty tnhh mtv đầu tư phương đông,67.5,26.7,20.9587688446045,105.846313476563,7.832007786510874
Long Biên,3.0,2.0,công ty cp đầu tư xây dựng số 9 hà nội,113.0,38.05309734513274,21.0443172454834,105.877861022949,3.1452446185358998
Nam Từ Liêm,3.0,2.0,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,85.0,34.7,21.0309085845947,105.777183532715,7.8288078481254155
Bắc Từ Liêm,3.0,2.0,công ty tnhh phát triển khu đô thị nam thăng long,154.0,43.1,21.0822925567627,105.79182434082,8.664355342017256
Thanh Xuân,3.0,2.0,other,88.8,40.54054054054054,20.9992942810059,105.804954528809,5.938250550916535
Cầu Giấy,2.0,2.0,other,64.0,29.2,21.0261878967285,105.790992736816,6.397937128337916
Hà Đông,3.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị hud,135.0,33.3,20.9796447753906,105.792343139648,8.314501340344952
Thanh Xuân,3.0,2.0,other,100.0,35.0,21.0000820159912,105.828033447266,4.092285023288114
Đông Anh,2.0,2.0,công ty cp eurowindow holding,73.0,21.9,21.0823497772217,105.871757507324,6.278360936265334
Hoàng Mai,2.0,1.0,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,64.0,25.0,20.9853687286377,105.858757019043,4.887990846787909
Tây Hồ,2.0,1.0,tân hoàng minh group,59.0,42.4,21.0707530975342,105.8095703125,6.450439931428077
Thanh Xuân,4.0,3.0,tổng công ty đầu tư và phát triển nhà hà nội (handico),170.0,38.8,21.0034675598145,105.802444458008,5.921348414995791
Ba Đình,2.0,2.0,other,60.0,33.3,21.0219033,105.8157732,3.8945509102390745
Nam Từ Liêm,2.0,1.0,tập đoàn vingroup,69.2,38.5,20.9987087249756,105.751510620117,11.018843848898586
Nam Từ Liêm,2.0,2.0,other,95.0,26.8,21.0249671936035,105.77131652832,8.446634039992178
Bắc Từ Liêm,2.0,2.0,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,83.0,29.2,21.0442333221436,105.767318725586,9.013486532295556
Nam Từ Liêm,2.0,2.0,other,81.0,38.3,21.02216148376465,105.77179718017578,8.41885579736584
Nam Từ Liêm,3.0,2.0,other,95.2,36.8,21.02216148376465,105.77179718017578,8.41885579736584
Tây Hồ,2.0,2.0,công ty cp phát triển tài trợ  địa ốc r.c,80.0,37.5,21.0685367584229,105.802764892578,6.795305785267072
Ba Đình,2.0,1.0,other,48.0,22.5,21.0395998,105.8279835,2.812485375728519
Thanh Xuân,1.0,1.0,công ty đầu tư xây dựng số 2 hà nội,46.0,44.6,21.0048179626465,105.804672241211,5.646182286792922
Nam Từ Liêm,4.0,2.0,other,142.0,36.6,21.0221614837646,105.771797180176,8.418855796829394
Tây Hồ,2.0,2.0,công ty tnhh phát triển khu đô thị nam thăng long,67.0,34.3,21.072135925293,105.810997009277,6.462685103642633
Hoài Đức,2.0,2.0,công ty cp đầu tư kinh doanh và phát triển hạ tầng kcn phúc hà,62.0,24.6,21.0096874237061,105.72159576416,13.76917932512419
Hoàng Mai,2.0,1.0,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,71.0,25.4,20.9846668243408,105.859748840332,4.97998669194705
Hà Đông,3.0,2.0,công ty cp đầu tư văn phú - invest,118.0,22.0,20.9599075317383,105.768196105957,11.650226372186237
Thanh Xuân,2.0,2.0,công ty đầu tư xây dựng số 2 hà nội,63.8,39.2,21.0048179626465,105.804672241211,5.646182286792922
Thanh Xuân,3.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,125.0,25.6,20.993579864502,105.798210144043,6.875766822774979
Bắc Từ Liêm,2.0,2.0,công ty cp xây dựng và kỹ thuật việt nam ,103.0,29.2,21.0644302368164,105.79842376709,6.871313847848846
Bắc Từ Liêm,3.0,2.0,công ty cp xây dựng và kỹ thuật việt nam ,110.2,29.2,21.0644302368164,105.79842376709,6.871313847848846
Nam Từ Liêm,2.0,1.0,công ty cổ phần tập đoàn flc,52.0,29.2,20.9914360046387,105.756065368652,10.853805571421963
Long Biên,3.0,2.0,công ty cp đầu tư xây dựng số 9 hà nội,97.0,33.0,21.0359783172607,105.906295776367,5.644863122236598
Nam Từ Liêm,3.0,2.0,công ty cp tid,144.0,25.694444444444443,21.0300445556641,105.776626586914,7.884519625473456
